ID,LONG,LAT,Elevation,AAP(mm),RiverDIST(m),FaultDIST(m),Slop(Percent),Slop(Degrees),Landslide Risk
2465,52.649,36.192,731.0,254,417.7739296,696.9121266,35.7356339,19.6646709,0.37773159050500005
2466,52.553,36.136,1819.0,254,592.3430651,1568.766039,36.0520706,19.825285,0.5523425470750001
2467,52.554,36.137,1757.0,254,482.6302187,1602.982706,55.1630592,28.882473,0.74977629705
2468,52.535,36.35,135.0,254,53.58424003,3001.258903,2.8506021,1.6328325,0.28
2469,52.724,36.356,78.0,254,378.3173243,4144.948775,24.8320732,13.945653,0.28
2470,52.724,36.356,78.0,254,378.3173243,4144.948775,24.8320732,13.945653,0.28
2471,52.717,36.358,115.0,254,807.5106307,4330.212602,15.9656343,9.0710773,0.28
2472,52.758,36.308,180.0,254,182.6897374,67.91824542,18.5315933,10.4987202,0.4249061315935
2473,52.608,36.291,514.0,254,1672.357986,3825.702328,13.3204451,7.5873876,0.12
2474,52.583,36.26,406.0,254,52.4852964,498.6722809,22.0528469,12.4362965,0.3925995789325
2475,52.526,36.314,225.0,254,104.7386069,3153.300396,12.9576168,7.3830304,0.28
2476,52.689,36.273,475.0,254,735.1124115,808.0740558,18.9516811,10.731245,0.369394445815
2477,52.694,36.233,547.0,254,934.2012209,142.8595773,23.7580585,13.3645887,0.41928553170250005
2478,52.661,36.195,640.0,254,93.13026153,345.6584283,44.6901512,24.0799408,0.5440756178775
2479,51.351,36.471,510.0,215,249.830896,793.1284695,18.0147629,10.2121668,0.32551536478750004
2480,51.356,36.514,762.0,519,2037.912183,2502.589641,23.4574509,13.2014465,0.12
2481,51.367,36.513,930.0,519,2858.848592,1522.769979,29.4046822,16.3858051,0.15579225157499998
2482,51.369,36.511,990.0,519,3133.243162,1356.054929,24.9713039,14.0207682,0.168295880325
2483,51.372,36.515,1130.0,519,3098.668285,1071.793111,39.7297554,21.6678028,0.47961551667499996
2484,51.355,36.516,763.0,519,1815.363655,2454.812088,41.8709793,22.7195377,0.26
2485,51.473,36.403,1200.0,215,162.6416117,1980.111415,35.0360031,19.3084202,0.38649164387500007
2486,51.471,36.406,1285.0,215,333.9882573,1745.987414,46.1339798,24.7657566,0.54405094395
2487,51.394,36.358,1581.0,215,826.1227979,1964.743721,16.0760937,9.132782,0.47764422092500003
2488,51.419,36.472,608.0,215,116.2540297,1284.234947,20.4193687,11.5407839,0.28868237897500004
2489,51.541,36.5,1178.0,482,158.8007895,124.1673065,30.5066223,16.9651775,0.5706874520125
2490,52.689,35.37,1513.0,118,224.1634473,3931.585804,42.4134521,22.9834766,0.54
2491,52.684,35.371,1488.0,118,170.4262583,3514.961029,57.9033318,30.0722713,0.51
2492,52.686,35.424,1868.0,118,299.4241863,1314.799142,60.1422272,31.0236378,0.6513900643500001
2493,52.678,35.448,1815.0,118,284.8803138,893.7538232,23.1895695,13.0558805,0.48296846326000004
2494,52.683,35.453,1903.0,118,109.3212531,181.8280193,51.353405,27.1820412,0.7363628985525001
2495,52.685,35.455,1852.0,118,99.51649971,102.9393539,15.1711082,8.6266222,0.5422795484575
2496,52.715,35.471,2018.0,118,44.29381733,2908.78578,16.0547371,9.1208534,0.4
2497,52.716,35.472,2029.0,118,119.3589388,3047.686793,4.9043612,2.8077424,0.4
2498,52.718,35.473,2071.0,118,204.3843075,3224.701315,64.0206833,32.6276512,0.6000000000000001
2499,52.607,36.369,91.0,254,358.2634478,1858.015166,6.464159,3.6985445,0.29064886255
2500,52.144,35.288,976.0,135,271.4952949,3083.837484,3.0936294,1.7719539,0.16000000000000003
2501,52.258,35.275,1122.0,135,895.6137745,4698.599328,10.3689499,5.9198155,0.31000000000000005
2502,52.142,35.865,1916.0,134,251.9532968,482.3570772,29.5058365,16.4391346,0.5138232192100001
2503,52.794,36.348,225.0,254,2726.78592,1925.875683,9.4352589,5.390048,0.125559323775
2504,52.648,36.268,513.0,254,1760.078926,2142.646407,2.4705219,1.4152169,0.12
2505,52.653,36.26,658.0,254,1507.799872,1149.228549,19.7541218,11.1744099,0.183807858825
2506,52.64,36.302,289.0,254,458.7412985,3223.626266,17.7756119,10.0793953,0.28
2507,52.646,36.283,578.0,254,844.4055464,3739.178889,36.1920471,19.8962269,0.28
2508,52.649,36.188,720.0,254,162.1301816,1140.698095,9.030407,5.1600461,0.344447642875
2509,52.649,36.185,746.0,254,148.4252135,1176.864738,43.302887,23.4140053,0.48173514465000006
2510,52.65,36.334,160.0,254,570.3554524,2191.56381,20.7152481,11.7034302,0.28
2511,52.649,36.333,161.0,254,542.2948823,2185.264832,21.4501362,12.1065702,0.28
2512,52.634,36.293,443.0,254,666.0928552,4295.520721,8.0110426,4.5802083,0.28
2513,52.631,36.296,385.0,254,370.5881338,4270.899039,33.1019173,18.3155327,0.28
2514,52.631,36.295,384.0,254,399.5171751,4342.210566,42.8278122,23.1843929,0.42000000000000004
2515,52.642,36.197,790.0,254,365.6579203,152.8591205,24.4295845,13.7282343,0.4185355659625
2516,52.668,36.308,260.0,254,358.2706076,1377.923383,16.3611202,9.2919054,0.32665574627500005
2517,52.794,36.348,225.0,254,2726.78592,1925.875683,9.4352589,5.390048,0.125559323775
2518,52.793,36.352,214.0,254,3153.849261,1719.808749,14.1244707,8.0395441,0.141014343825
2519,52.632,36.294,410.0,254,487.8931609,4348.444984,32.6957436,18.1055412,0.28
2520,52.157,36.197,1343.0,232,174.1770137,4848.863416,34.6107903,19.0911427,0.38500000000000006
2521,52.472,36.475,32.0,232,129.992443,3560.380749,3.1856532,1.8246279,0.23500000000000004
2522,52.373,36.241,430.0,232,74.7832725,245.0529713,8.0110426,4.5802083,0.36662102715250006
2523,52.406,36.221,638.0,232,133.6199581,176.2907461,51.8447495,27.4043674,0.5717781940425
2524,52.364,36.294,387.0,232,288.3997968,2353.710461,37.0617256,20.3355751,0.37500000000000006
2525,52.142,35.865,1916.0,134,251.9532968,482.3570772,29.5058365,16.4391346,0.5138232192100001
2526,52.376,36.239,445.0,232,54.3387367,489.1557598,18.6249027,10.5503988,0.34831331801500004
2527,52.515,36.302,276.0,254,58.33969296,2372.557473,8.0671988,4.6121764,0.28
2528,52.515,36.303,281.0,254,56.77289652,2469.722827,16.6032448,9.4269629,0.28
2529,52.548,36.307,335.0,254,758.4914972,1825.712719,9.4581966,5.4030743,0.293071546075
2530,51.908,36.456,476.0,190,37.53508255,64.82907932,8.9339085,5.1051989,0.305137819051
2531,52.533,36.307,325.0,254,885.80893,2276.724031,27.7913818,15.5313463,0.28
2532,52.532,36.311,311.0,254,471.3673644,2726.99521,16.1846828,9.1934214,0.28
2533,52.532,36.306,300.0,254,922.8066817,2175.792462,11.6545906,6.6475987,0.28
2534,52.532,36.306,300.0,254,922.8066817,2175.792462,11.6545906,6.6475987,0.28
2535,52.531,36.311,306.0,254,418.2540243,2737.603063,15.1711082,8.6266222,0.28
2536,52.662,36.288,527.0,254,694.128809,3605.750584,23.2230301,13.0740719,0.28
2537,52.859,36.313,246.0,254,660.3093357,1079.431629,22.386858,12.6186666,0.34904262782500006
2538,52.881,36.296,253.0,254,458.1582675,120.3225158,12.6515932,7.2105207,0.420975811315
2539,52.303,35.962,2016.0,134,1219.02711,73.99192803,34.1353569,18.8475227,0.38445060539775
2540,54.47,36.694,1059.0,146,12.3305323,1079.109948,24.6356831,13.8396158,0.37906675390000005
2541,53.95,36.7,191.0,191,208.3483562,729.0030132,7.9816861,4.5634947,0.25532477401000003
2542,54.151,36.556,1796.0,146,679.4538081,6562.789272,43.336235,23.4300938,0.54
2543,54.478,36.703,992.0,146,162.156022,1083.299555,57.776268,30.0177193,0.428752533375
2544,54.478,36.703,992.0,146,162.156022,1083.299555,57.776268,30.0177193,0.428752533375
2545,54.433,36.697,2153.0,146,2080.550547,1804.67464,5.1346021,2.9393289,0.25464940199999997
2546,54.101,36.708,906.0,146,1224.127049,8966.600017,30.5704842,16.9986458,0.0
2547,53.626,36.655,610.0,191,794.5890804,2703.991159,15.9509239,9.0628586,0.16000000000000003
2548,53.885,36.53,1369.0,191,91.55023699,2495.692194,25.1442566,14.1140079,0.31000000000000005
2549,53.896,36.541,1561.0,191,478.9447843,3250.861309,53.7867317,28.2743549,0.6000000000000001
2550,53.778,36.609,1223.0,191,586.8775374,5330.204504,23.8309116,13.4040947,0.31000000000000005
2551,53.853,36.541,1468.0,191,1467.685744,1618.980919,29.8387222,16.6144314,0.178576431075
2552,53.602,36.667,314.0,191,88.95539891,668.3228176,13.2129154,7.5268435,0.25987578868000005
2553,53.752,36.617,1310.0,191,1294.764518,4982.624415,15.1853848,8.6346178,0.15
2554,53.801,36.695,385.0,191,1127.76392,712.2622562,29.8725929,16.6322498,0.09658033078499999
2555,53.779,36.452,1300.0,116,831.7174567,3357.278014,29.6852188,16.5336361,0.31000000000000005
2556,53.799,36.689,521.0,191,986.2559594,1380.32838,32.6365929,18.0749187,0.20647537150000003
2557,53.836,36.58,1073.0,191,639.9890678,1344.841219,11.9059811,6.7896633,0.3591369085750001
2558,53.779,36.452,1300.0,116,831.7174567,3357.278014,29.6852188,16.5336361,0.31000000000000005
2559,53.847,36.54,1489.0,191,1592.472212,1094.781836,16.5934544,9.4215031,0.2178913623
2560,53.014,36.219,519.0,177,175.0810304,243.7413515,34.8732719,19.2253361,0.2917193986375
2561,53.018,36.213,479.0,177,116.0049741,816.188387,30.0317535,16.7159348,0.24878587097500005
2562,53.028,36.227,726.0,177,709.1486243,178.4265305,33.6564255,18.6013927,0.2966180102125
2563,53.023,36.24,920.0,177,737.9021019,1146.689369,18.7408867,10.6146116,0.22399829732500004
2564,53.008,36.2,632.0,177,540.688893,638.5836784,42.5728111,23.0608177,0.40210622412
2565,53.029,36.196,610.0,177,280.0302973,636.0625972,41.8696861,22.7189083,0.40229530521
2566,53.04,36.193,537.0,177,126.9406084,31.09254217,37.8985977,20.7560062,0.44766805933725007
2567,53.035,36.196,614.0,177,370.1808351,479.8735043,29.0705509,16.2094402,0.2740094871775
2568,53.052,36.186,621.0,177,237.2067992,1024.687382,63.1416779,32.269001,0.43314844635000005
2569,53.01,36.203,549.0,177,423.7815043,497.0594187,37.6706352,20.6417103,0.41272054359750004
2570,53.011,36.143,784.0,177,863.4724246,1496.091128,39.9468727,21.7751637,0.33779316540000004
2571,53.163,36.367,492.0,177,1164.606756,273.7463088,53.141964,27.9870548,0.32946902684
2572,53.144,36.35,523.0,177,1372.446124,430.1940639,19.9939938,11.3066235,0.1177354452075
2573,53.165,36.359,402.0,177,1084.048682,1033.993924,12.2469044,6.9821897,0.0724504557
2574,53.153,36.297,697.0,177,1680.291376,1219.335029,38.1166725,20.865181,0.19854987282499997
2575,53.143,36.297,773.0,177,2395.047991,899.7978559,21.3226395,12.0367146,0.0825151608075
2576,53.146,36.293,675.0,177,1882.087663,1410.488548,18.817812,10.6571856,0.0442133589
2577,53.147,36.293,661.0,177,1823.990342,1442.445187,14.9008923,8.4752226,0.04181661097499999
2578,53.149,36.29,614.0,177,1454.252827,1796.160537,14.8669214,8.4561806,0.015287959725
2579,52.884,36.2,558.0,254,612.260796,174.5676065,40.1025238,21.8520298,0.5569074295125
2580,52.942,36.203,669.0,254,845.7053857,172.9578929,17.4878235,9.9194765,0.41702815803250004
2581,53.105,36.189,1020.0,177,353.9039128,1261.866741,27.1544685,15.1920338,0.36535999442500006
2582,52.958,36.192,448.0,254,702.4574873,106.9551735,7.8677535,4.4986238,0.42197836198750005
2583,53.015,36.174,857.0,177,542.5289162,1519.781304,18.2448425,10.339798,0.19601640220000002
2584,53.017,36.125,722.0,177,404.0790733,44.2383866,68.5001831,34.4112129,0.5066821210050001
2585,52.985,36.139,1096.0,254,1407.160181,646.0487342,42.3397331,22.94767,0.511546344935
2586,52.977,36.139,1143.0,254,1340.259069,1223.562108,23.1388988,13.028327,0.3282328419
2587,53.994,36.138,2017.0,116,382.3903425,2645.703925,41.4905968,22.5338554,0.54
2588,52.985,36.1,656.0,254,6.241034149,687.9839336,7.052,4.0338206,0.37840120498
2589,52.984,36.1,689.0,254,16.44193962,689.3645636,36.3096046,19.955759,0.37829765773
2590,52.967,36.078,917.0,254,793.7222339,1421.543939,18.7745819,10.6332607,0.32338420457500006
2591,53.058,36.108,618.0,177,179.2217407,1472.514868,29.6760941,16.5288315,0.19956138490000003
2592,53.056,36.106,689.0,177,399.0211286,1416.312807,53.5845795,28.1844444,0.40377653947500003
2593,53.075,36.096,799.0,177,415.9918396,432.0420298,48.0662575,25.6718521,0.477596847765
2594,53.058,36.115,575.0,177,28.05928601,1380.99032,20.6585083,11.6722555,0.206425726
2595,54.076,36.115,1454.0,112,1167.206329,500.3628466,9.4352589,5.390048,0.262472786505
2596,53.085,36.115,1151.0,177,775.8522433,883.299683,20.5120144,11.591732,0.39375252377500003
2597,53.028,36.199,671.0,177,609.3400734,980.7331806,20.4573593,11.5616789,0.23644501145500002
2598,53.0,36.115,622.0,254,46.81587759,1719.464801,50.6020927,26.8403645,0.501040139925
2599,53.148,36.048,1301.0,177,304.984071,369.9079486,32.9345665,18.2290745,0.43225690385500004
2600,53.036,36.051,933.0,177,206.505151,867.2747765,19.5075989,11.0384035,0.24495439176250003
2601,52.983,35.964,1536.0,118,2445.736582,3369.78764,18.632658,10.5546932,0.24
2602,52.983,35.965,1511.0,118,2506.542806,3267.048535,25.8580322,14.4979992,0.24
2603,53.061,35.967,1692.0,106,2912.095508,3988.528101,24.7205639,13.885457,0.24
2604,52.981,35.956,1746.0,118,2179.812876,4263.986273,31.2776279,17.3684444,0.24
2605,52.992,35.902,1557.0,118,63.39623385,2136.052345,7.6063552,4.3497448,0.4
2606,53.065,36.146,865.0,177,993.440237,1125.194556,29.9094448,16.6516323,0.22561040830000004
2607,53.059,36.204,847.0,177,528.9141769,720.1478881,10.2286797,5.8402905,0.2559889083925
2608,53.05,36.263,811.0,177,287.9584615,1173.021937,17.9283504,10.1642056,0.22202335472500004
2609,53.014,36.257,852.0,177,1586.820461,1190.237865,31.1717968,17.3131962,0.06073216012499999
2610,53.008,36.267,759.0,177,2051.593107,92.03480776,16.6856976,9.4729309,0.143097389418
2611,53.092,36.267,856.0,177,781.6183474,707.5878041,20.3484993,11.5017986,0.2569309146925
2612,53.02,36.284,599.0,177,362.3727536,539.4583369,23.4805336,13.2139816,0.2695406247325
2613,53.032,36.289,694.0,177,520.9959656,173.7867378,31.3773479,17.420475,0.29696599466500007
2614,53.035,36.289,735.0,177,569.6925558,43.79949273,16.8150635,9.5450287,0.30671503804525
2615,53.05,36.293,850.0,177,1460.441913,26.58161743,23.7732544,13.3728304,0.14800637869275
2616,52.942,36.366,188.0,254,20.47999885,2203.196687,4.1852002,2.3965445,0.28
2617,52.892,36.2,540.0,254,564.3098501,172.6481061,47.1762924,25.2562008,0.6170513920425
2618,53.045,36.194,617.0,177,236.2682982,7.193942732,45.5945854,24.5104179,0.44946045429510006
2619,53.034,35.933,1934.0,106,3129.530341,3256.988027,14.8292208,8.4350452,0.24
2620,52.958,36.271,447.0,254,418.3464413,715.8294328,39.7651901,21.6853371,0.51631279254
2621,52.946,36.286,551.0,254,942.9686504,1194.380165,28.3542175,15.8302708,0.340421487625
2622,53.032,36.228,722.0,177,783.8186408,360.1420718,44.2450829,23.8670349,0.42298934461500004
2623,52.975,36.217,749.0,254,1705.10804,107.4651478,30.6177025,17.0233841,0.261940113915
2624,54.467,36.708,1220.0,146,954.7514064,130.8437779,26.8017254,15.0036383,0.45018671665750004
2625,54.478,36.708,948.0,146,128.2051137,593.8463921,28.5743542,15.9469452,0.2654615205925
2626,52.994,35.956,1641.0,118,1133.519754,4024.159729,27.2096081,15.2214518,0.24
2627,52.975,35.956,1917.0,118,2651.77446,4475.081553,22.5540104,12.7098351,0.24
2628,52.976,35.953,1870.0,118,2354.29322,4739.470532,15.7687521,8.9610424,0.24
2629,52.946,35.946,2524.0,118,2990.808861,5565.079512,50.6110115,26.8444328,0.44
2630,54.581,36.693,1538.0,138,717.8533191,679.0938576,61.8638306,31.7425232,0.6990679606800001
2631,53.173,36.342,328.0,177,537.6378301,815.4324444,8.9055662,5.089088,0.24884256667000004
2632,53.155,36.34,369.0,177,303.179443,139.5871885,18.8302841,10.6640854,0.29953096086250003
2633,53.818,36.689,205.0,191,55.80098672,1434.481821,14.197156,8.0803709,0.202413863425
2634,53.818,36.686,219.0,191,47.32312616,1754.128099,7.4213047,4.2443137,0.17844039257500002
2635,53.706,36.661,880.0,191,1942.087805,1693.581741,27.7692814,15.5195913,0.022981369425
2636,53.16,36.343,523.0,177,744.808336,37.20756339,36.8550491,20.23139,0.44720943274575004
2637,53.154,36.343,475.0,177,636.7865543,198.9632654,44.8063698,24.1354198,0.435077755095
2638,54.151,36.342,1581.0,112,405.2197892,733.0540265,1.5671111,0.897815,0.4950209480125
2639,54.15,36.343,1583.0,112,532.4011454,846.6175927,2.099062,1.2024974,0.48650368054750004
2640,54.165,36.4,1777.0,112,1268.4424,2062.416764,11.7179432,6.6834083,0.24
2641,53.118,36.407,336.0,177,474.7570344,266.6101749,17.3697109,9.8537979,0.2900042368825
2642,53.112,36.404,326.0,177,400.5324411,6.046296223,15.0504112,8.5590115,0.30954652778327507
2643,53.135,36.42,275.0,177,932.3791121,978.1539556,9.1929159,5.2523899,0.23663845333000003
2644,53.121,36.41,319.0,177,604.3408585,290.4222869,12.380353,7.0575085,0.28821832848250006
2645,53.151,36.339,343.0,177,219.7161258,81.84746645,23.6887913,13.3270168,0.30386144001625004
2646,53.142,36.336,350.0,177,83.86138111,26.66971253,23.9548588,13.4712763,0.30799977156025005
2647,53.142,36.339,347.0,177,191.7579357,162.5065269,12.6129971,7.1887541,0.29781201048250006
2648,53.152,36.349,586.0,177,1304.130248,876.0580632,14.1257486,8.0402622,0.08429564526000001
2649,53.151,36.349,578.0,177,1309.184336,915.4214324,12.380353,7.0575085,0.08134339256999999
2650,53.152,36.338,330.0,177,87.90907747,220.943156,19.0987988,10.8125916,0.2934292633
2651,53.254,36.362,435.0,177,1370.84583,311.567652,16.502882,9.3709936,0.1266324261
2652,53.356,36.258,986.0,177,1443.874024,345.3383369,20.8810787,11.7945051,0.1240996247325
2653,53.899,36.512,1873.0,191,953.0123116,658.5900449,47.6239243,25.4656219,0.7006057466325001
2654,53.904,36.502,1784.0,191,1126.61388,463.871663,42.9759712,23.2560844,0.495209625275
2655,53.903,36.51,2035.0,191,1183.99889,253.3586412,15.1472845,8.6132784,0.37099810191
2656,53.961,36.486,1817.0,116,337.8139798,440.2093348,24.6686459,13.85742,0.51698429989
2657,53.961,36.495,1881.0,116,1290.864091,193.7422064,18.6249027,10.5503988,0.37546933452
2658,53.964,36.516,1760.0,191,1337.373042,75.17321725,18.4925766,10.4771051,0.38436200870625
2659,53.972,36.518,1690.0,191,967.5273806,572.0200259,16.3357162,9.2777281,0.5070984980575001
2660,53.925,36.517,1693.0,191,385.0598503,1043.073574,12.6772585,7.2249937,0.47176948195
2661,53.919,36.52,1531.0,191,97.40942201,1156.637002,35.0112534,19.2957897,0.46325222485000006
2662,53.919,36.522,1579.0,191,215.3717554,1329.330309,33.1591454,18.3450794,0.45030022682500004
2663,53.928,36.512,1804.0,191,296.7285119,746.2663089,26.2365532,14.7010965,0.4940300268325
2664,53.926,36.512,1746.0,191,161.872155,608.8915389,28.3777733,15.842761,0.5043331345825001
2665,53.919,36.521,1582.0,191,156.2950575,1241.027818,41.0455894,22.3159885,0.59692291365
2666,53.853,36.541,1468.0,191,1467.685744,1618.980919,29.8387222,16.6144314,0.178576431075
2667,53.803,36.629,1427.0,191,1313.258272,4824.281882,25.0752182,14.0767984,0.15
2668,53.828,36.578,1132.0,191,1388.154239,1682.046564,14.9842768,8.5219545,0.17384650769999999
2669,53.836,36.631,1464.0,191,1307.758175,2976.634253,11.5237055,6.5736012,0.15
2670,53.835,36.626,1366.0,191,1246.917782,2518.666919,21.6412258,12.2111988,0.15
2671,53.818,36.697,222.0,191,196.6845977,650.7648667,28.545269,15.9315376,0.2611926349975
2672,53.131,36.261,1063.0,177,2294.142613,625.7917529,26.1358738,14.6471128,0.2530656185325
2673,53.133,36.261,1064.0,177,2244.667407,521.7323566,18.2922897,10.3661041,0.260870073255
2674,53.119,36.267,948.0,177,1341.530919,330.9125828,50.6077995,26.842968,0.32518155629
2675,53.1,36.266,649.0,177,103.2765082,1274.195298,12.6344538,7.2008553,0.21443535265000002
2676,53.081,36.291,732.0,177,1862.643683,222.2065959,21.274313,12.0102272,0.1333345053075
2677,53.159,36.217,1289.0,177,898.7406302,455.6926316,39.302948,21.4562893,0.56582305263
2678,53.162,36.214,1152.0,177,845.0584605,125.6143375,21.4804211,12.1231575,0.45057892468750005
2679,53.147,36.191,1208.0,177,446.654488,432.2443334,14.6528225,8.3361263,0.42758167499500005
2680,53.193,36.347,245.0,177,172.3314588,1322.230044,3.6899121,2.1132052,0.21083274670000005
2681,53.138,36.349,479.0,177,1222.922566,132.9173611,14.0179567,7.9797006,0.1400311979175
